name,style,weight,filename,post_script_name,full_name,copyright
Cormorant Garamond,italic,700,CormorantGaramond-BoldItalic.ttf,CormorantGaramond-BoldItalic,Cormorant Garamond Bold Italic,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,normal,300,CormorantInfant-Light.ttf,CormorantInfant-Light,Cormorant Infant Light,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,italic,300,CormorantInfant-LightItalic.ttf,CormorantInfant-LightItalic,Cormorant Infant Light Italic,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,normal,400,CormorantInfant-Regular.ttf,CormorantInfant-Regular,Cormorant Infant Regular,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,italic,400,CormorantInfant-Italic.ttf,CormorantInfant-Italic,Cormorant Infant Italic,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,normal,500,CormorantInfant-Medium.ttf,CormorantInfant-Medium,Cormorant Infant Medium,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,italic,500,CormorantInfant-MediumItalic.ttf,CormorantInfant-MediumItalic,Cormorant Infant Medium Italic,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,normal,600,CormorantInfant-SemiBold.ttf,CormorantInfant-SemiBold,Cormorant Infant SemiBold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,italic,600,CormorantInfant-SemiBoldItalic.ttf,CormorantInfant-SemiBoldItalic,Cormorant Infant SemiBold Italic,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,normal,700,CormorantInfant-Bold.ttf,CormorantInfant-Bold,Cormorant Infant Bold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Infant,italic,700,CormorantInfant-BoldItalic.ttf,CormorantInfant-BoldItalic,Cormorant Infant Bold Italic,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant SC,normal,300,CormorantSC-Light.ttf,CormorantSC-Light,Cormorant SC Light,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant SC,normal,400,CormorantSC-Regular.ttf,CormorantSC-Regular,Cormorant SC Regular,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant SC,normal,500,CormorantSC-Medium.ttf,CormorantSC-Medium,Cormorant SC Medium,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant SC,normal,600,CormorantSC-SemiBold.ttf,CormorantSC-SemiBold,Cormorant SC SemiBold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant SC,normal,700,CormorantSC-Bold.ttf,CormorantSC-Bold,Cormorant SC Bold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Unicase,normal,300,CormorantUnicase-Light.ttf,CormorantUnicase-Light,Cormorant Unicase Light,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Unicase,normal,400,CormorantUnicase-Regular.ttf,CormorantUnicase-Regular,Cormorant Unicase Regular,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Unicase,normal,500,CormorantUnicase-Medium.ttf,CormorantUnicase-Medium,Cormorant Unicase Medium,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Unicase,normal,600,CormorantUnicase-SemiBold.ttf,CormorantUnicase-SemiBold,Cormorant Unicase SemiBold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Unicase,normal,700,CormorantUnicase-Bold.ttf,CormorantUnicase-Bold,Cormorant Unicase Bold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Upright,normal,300,CormorantUpright-Light.ttf,CormorantUpright-Light,Cormorant Upright Light,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Upright,normal,400,CormorantUpright-Regular.ttf,CormorantUpright-Regular,Cormorant Upright Regular,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Upright,normal,500,CormorantUpright-Medium.ttf,CormorantUpright-Medium,Cormorant Upright Medium,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Upright,normal,600,CormorantUpright-SemiBold.ttf,CormorantUpright-SemiBold,Cormorant Upright SemiBold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Cormorant Upright,normal,700,CormorantUpright-Bold.ttf,CormorantUpright-Bold,Cormorant Upright Bold,Copyright 2015 The Cormorant Project Authors (github.com/CatharsisFonts/Cormorant)
Courgette,normal,400,Courgette-Regular.ttf,Courgette-Regular,Courgette Regular,"Copyright (c) 2012, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com) with Reserved Font Name \Courgette\."
Courier Prime,normal,400,CourierPrime-Regular.ttf,CourierPrime-Regular,Courier Prime Regular,Copyright 2015 The Courier Prime Project Authors (https://github.com/quoteunquoteapps/CourierPrime).
Courier Prime,italic,400,CourierPrime-Italic.ttf,CourierPrime-Italic,Courier Prime Italic,Copyright 2015 The Courier Prime Project Authors (https://github.com/quoteunquoteapps/CourierPrime).
Courier Prime,normal,700,CourierPrime-Bold.ttf,CourierPrime-Bold,Courier Prime Bold,Copyright 2015 The Courier Prime Project Authors (https://github.com/quoteunquoteapps/CourierPrime).
Courier Prime,italic,700,CourierPrime-BoldItalic.ttf,CourierPrime-BoldItalic,Courier Prime Bold Italic,Copyright 2015 The Courier Prime Project Authors (https://github.com/quoteunquoteapps/CourierPrime).
Coustard,normal,400,Coustard-Regular.ttf,Coustard-Regular,Coustard Regular,Copyright 2011 Vernon Adams (vern@newtypography.co.uk)
Coustard,normal,900,Coustard-Black.ttf,Coustard-Black,Coustard Black,Copyright 2011 Vernon Adams (vern@newtypography.co.uk)
Covered By Your Grace,normal,400,CoveredByYourGrace.ttf,CoveredByYourGrace,Covered By Your Grace,"Copyright (c) 2010, Kimberly Geswein (kimberlygeswein.com kimberlygeswein@gmail.com)"
Creepster,normal,400,Creepster-Regular.ttf,Creepster-Regular,Creepster,"Copyright (c) 2011, Font Diner, Inc DBA Sideshow (diner@fontdiner.com), with Reserved Font Names \Creepster\"
Crete Round,normal,400,CreteRound-Regular.ttf,CreteRound-Regular,Crete Round,"Copyright (c) 2011, TypeTogether (www.type-together.com info@type-together.com), with Reserved Font Names \Crete\ and \Crete Round\"
Crete Round,italic,400,CreteRound-Italic.ttf,CreteRound-Italic,Crete Round Italic,"Copyright (c) 2011, TypeTogether (www.type-together.com info@type-together.com), with Reserved Font Names \Crete\ and \Crete Round\"
Crimson Pro,normal,200,CrimsonPro[wght].ttf,CrimsonPro-ExtraLight,Crimson Pro ExtraLight,Copyright 2018 The Crimson Pro Project Authors (https://github.com/Fonthausen/CrimsonPro)
Crimson Pro,italic,200,CrimsonPro-Italic[wght].ttf,CrimsonPro-ExtraLightItalic,Crimson Pro ExtraLight Italic,Copyright 2018 The Crimson Pro Project Authors (https://github.com/Fonthausen/CrimsonPro)
Crimson Text,normal,400,CrimsonText-Regular.ttf,CrimsonText-Regular,Crimson Text Regular,"Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name \Crimson\."
Crimson Text,italic,400,CrimsonText-Italic.ttf,CrimsonText-Italic,Crimson Text Italic,"Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name \Crimson\."
Crimson Text,normal,600,CrimsonText-SemiBold.ttf,CrimsonText-SemiBold,Crimson Text SemiBold,"Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name \Crimson\."
Crimson Text,italic,600,CrimsonText-SemiBoldItalic.ttf,CrimsonText-SemiBoldItalic,Crimson Text SemiBold Italic,"Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name \Crimson\."
Crimson Text,normal,700,CrimsonText-Bold.ttf,CrimsonText-Bold,Crimson Text Bold,"Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name \Crimson\."
Crimson Text,italic,700,CrimsonText-BoldItalic.ttf,CrimsonText-BoldItalic,Crimson Text Bold Italic,"Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name \Crimson\."
Croissant One,normal,400,CroissantOne-Regular.ttf,CroissantOne-Regular,Croissant One,"Copyright (c) 2012, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name 'Croissant'"
Cuprum,normal,400,Cuprum-Regular.ttf,Cuprum-Regular,Cuprum Regular,"Copyright 2010 The Cuprum Project Authors (lemonad@jovanny.ru), with Reserved Font Name \Cuprum\."
Cuprum,italic,400,Cuprum-Italic.ttf,Cuprum-Italic,Cuprum Italic,"Copyright 2010 The Cuprum Project Authors (lemonad@jovanny.ru), with Reserved Font Name \Cuprum\."
Cuprum,normal,700,Cuprum-Bold.ttf,Cuprum-Bold,Cuprum Bold,"Copyright 2010 The Cuprum Project Authors (lemonad@jovanny.ru), with Reserved Font Name \Cuprum\."
Cuprum,italic,700,Cuprum-BoldItalic.ttf,Cuprum-BoldItalic,Cuprum Bold Italic,"Copyright 2010 The Cuprum Project Authors (lemonad@jovanny.ru), with Reserved Font Name \Cuprum\."
Cute Font,normal,400,CuteFont-Regular.ttf,CuteFont-Regular,Cute Font Regular,COPYRIGHT  2004-2017 by TypoDesign Lab. Inc. All rights reserved. Font designed by TypoDesign Lab. Inc.
Cutive,normal,400,Cutive-Regular.ttf,Cutive-Regular,Cutive,"Copyright (c) 2012, vernon adams (vern@newtypography.co.uk), with Reserved Font Names \Cutive\"
Cutive Mono,normal,400,CutiveMono-Regular.ttf,CutiveMono-Regular,Cutive Mono Regular,Copyright 2012 The Cutive Project Authors (vern@newtypography.co.uk)
Damion,normal,400,Damion-Regular.ttf,Damion,Damion,"Copyright (c) 2011, Vernon Adams (vern@newtypography.co.uk) with Reserved Font Name 'Damion'. All rights reserved."
Dancing Script,normal,400,DancingScript[wght].ttf,DancingScript-Regular,Dancing Script Regular,"Copyright 2016 The Dancing Script Project Authors (impallari@gmail.com), with Reserved Font Name \'Dancing Script\'."
Dangrek,normal,400,Dangrek.ttf,Dangrek,Dangrek,"Copyright (c) 2010, Danh Hong (khmertype.blogspot.com danhhong@gmail.com), with Reserved Font Name Khmer OS Dangrek. This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL"
Darker Grotesque,normal,300,DarkerGrotesque-Light.ttf,DarkerGrotesque-Light,Darker Grotesque Light,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Darker Grotesque,normal,400,DarkerGrotesque-Regular.ttf,DarkerGrotesque-Regular,Darker Grotesque Regular,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Darker Grotesque,normal,500,DarkerGrotesque-Medium.ttf,DarkerGrotesque-Medium,Darker Grotesque Medium,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Darker Grotesque,normal,600,DarkerGrotesque-SemiBold.ttf,DarkerGrotesque-SemiBold,Darker Grotesque SemiBold,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Darker Grotesque,normal,700,DarkerGrotesque-Bold.ttf,DarkerGrotesque-Bold,Darker Grotesque Bold,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Darker Grotesque,normal,800,DarkerGrotesque-ExtraBold.ttf,DarkerGrotesque-ExtraBold,Darker Grotesque ExtraBold,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Darker Grotesque,normal,900,DarkerGrotesque-Black.ttf,DarkerGrotesque-Black,Darker Grotesque Black,Copyright 2019 The Darkergrotesque Project Authors (https://github.com/bettergui/DarkerGrotesque)
Dawning of a New Day,normal,400,DawningofaNewDay.ttf,DawningofaNewDay,Dawning of a New Day,"Copyright (c) 2010, Kimberly Geswein (kimberlygeswein.com kimberlygeswein@gmail.com)"
Days One,normal,400,DaysOne-Regular.ttf,DaysOne-Regular,Days One,"Copyright (c) 2009 by Alexander Kalachev, Alexey Maslov, Jovanny Lemonad (lemonad@jovanny.ru). All rights reserved."
Dekko,normal,400,Dekko-Regular.ttf,Dekko,Dekko,"Copyright (c) 2000, Modular Infotech, Pune, INDIA. Copyright (c) 2014, Sorkin Type Co, Boston, MA, USA (www.sorkintype.com)"
Delius,normal,400,Delius-Regular.ttf,Delius-Regular,Delius-Regular,Copyright (c) 2010 by Natalia Raices (nraices@gmail.com). All rights reserved.
Delius Swash Caps,normal,400,DeliusSwashCaps-Regular.ttf,DeliusSwashCaps-Regular,Delius Swash Caps,"Copyright (c) 2010, 2011, Natalia Raices <nraices@gmail.com>, with Reserved Font Name \Delius\ \Delius Unicase\ \Delius Swash Caps\."
Delius Unicase,normal,400,DeliusUnicase-Regular.ttf,DeliusUnicase-Regular,Delius Unicase,"Copyright (c) 2010, 2011, Natalia Raices<nraices@gmail.com>, with Reserved Font Name \Delius\ \Delius Unicase\ \Delius Swash Caps\."
Delius Unicase,normal,700,DeliusUnicase-Bold.ttf,DeliusUnicase-Bold,Delius Unicase Bold,"Copyright (c) 2010, 2011, Natalia Raices<nraices@gmail.com>, with Reserved Font Name \Delius\ \Delius Unicase\ \Delius Swash Caps\."
Della Respira,normal,400,DellaRespira-Regular.ttf,DellaRespira-Regular,Della Respira,"Copyright (c) 2011-2012, Nathan Willis (nwillis@glyphography.com), with Reserved Font Names \Della Respira\"
Denk One,normal,400,DenkOne-Regular.ttf,DenkOne-Regular,Denk One,"Copyright (c) 2012, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com) with Reserved Font Name 'Denk'"
Devonshire,normal,400,Devonshire-Regular.ttf,Devonshire-Regular,Devonshire-Regular,"Copyright (c) 2011 by Brian J. Bonislawsky DBA Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name \Devonshire\"
Dhurjati,normal,400,Dhurjati-Regular.ttf,Dhurjati,Dhurjati,"Copyright (c) 2012 Andhrapradesh Society for Knowledge Networks (fonts.siliconandhra.org). Copyright (c) 2014 Google, Inc."
Dhyana,normal,400,Dhyana-Regular.ttf,Dhyana,Dhyana,"Copyright (c) 2010-12, Vernon Adams (vern@newtypography.co.uk), with Reserved Font Names \Nobile\ and \Dhyana\"
Dhyana,normal,700,Dhyana-Bold.ttf,Dhyana-Bold,Dhyana Bold,"Copyright (c) 2010-12, Vernon Adams (vern@newtypography.co.uk), with Reserved Font Names \Nobile\ and \Dhyana\"
Didact Gothic,normal,400,DidactGothic-Regular.ttf,DidactGothic-Regular,Didact Gothic Regular,Copyright 2016 The Didact Gothic Project Authors (il.basso.buffo@gmail.com)
Digital Numbers,normal,400,DigitalNumbers-Regular.ttf,DigitalNumbers-Regular,Digital Numbers,"Copyright (c) 2015, Stephan Ahlf (https://github.com/s-a/digital-numbers-font stephan.ahlf@googlemail.com)"
Diplomata,normal,400,Diplomata-Regular.ttf,Diplomata-Regular,Diplomata,"Copyright (c) 2011, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name \Diplomata\"
Diplomata SC,normal,400,DiplomataSC-Regular.ttf,DiplomataSC-Regular,Diplomata SC,"Copyright (c) 2011, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name \Diplomata\"
DM Mono,normal,300,DMMono-Light.ttf,DMMono-Light,DM Mono Light,Copyright 2020 The DM Mono Project Authors (https://www.github.com/googlefonts/dm-mono)
DM Mono,italic,300,DMMono-LightItalic.ttf,DMMono-LightItalic,DM Mono Light Italic,Copyright 2020 The DM Mono Project Authors (https://www.github.com/googlefonts/dm-mono)
DM Mono,normal,400,DMMono-Regular.ttf,DMMono-Regular,DM Mono Regular,Copyright 2020 The DM Mono Project Authors (https://www.github.com/googlefonts/dm-mono)
DM Mono,italic,400,DMMono-Italic.ttf,DMMono-Italic,DM Mono Italic,Copyright 2020 The DM Mono Project Authors (https://www.github.com/googlefonts/dm-mono)
DM Mono,normal,500,DMMono-Medium.ttf,DMMono-Medium,DM Mono Medium,Copyright 2020 The DM Mono Project Authors (https://www.github.com/googlefonts/dm-mono)
DM Mono,italic,500,DMMono-MediumItalic.ttf,DMMono-MediumItalic,DM Mono Medium Italic,Copyright 2020 The DM Mono Project Authors (https://www.github.com/googlefonts/dm-mono)
DM Sans,normal,400,DMSans-Regular.ttf,DMSans-Regular,DM Sans Regular,Copyright 2014-2017 Indian Type Foundry (info@indiantypefoundry.com) with Reserved Font Name \'Poppins\'. Copyright 2019 Google LLC.
DM Sans,italic,400,DMSans-Italic.ttf,DMSans-Italic,DM Sans Italic,Copyright 2014-2017 Indian Type Foundry (info@indiantypefoundry.com) with Reserved Font Name \'Poppins\'. Copyright 2019 Google LLC.
DM Sans,normal,500,DMSans-Medium.ttf,DMSans-Medium,DM Sans Medium,Copyright 2014-2017 Indian Type Foundry (info@indiantypefoundry.com) with Reserved Font Name \'Poppins\'. Copyright 2019 Google LLC.
DM Sans,italic,500,DMSans-MediumItalic.ttf,DMSans-MediumItalic,DM Sans Medium Italic,Copyright 2014-2017 Indian Type Foundry (info@indiantypefoundry.com) with Reserved Font Name \'Poppins\'. Copyright 2019 Google LLC.
DM Sans,normal,700,DMSans-Bold.ttf,DMSans-Bold,DM Sans Bold,Copyright 2014-2017 Indian Type Foundry (info@indiantypefoundry.com) with Reserved Font Name \'Poppins\'. Copyright 2019 Google LLC.
DM Sans,italic,700,DMSans-BoldItalic.ttf,DMSans-BoldItalic,DM Sans Bold Italic,Copyright 2014-2017 Indian Type Foundry (info@indiantypefoundry.com) with Reserved Font Name \'Poppins\'. Copyright 2019 Google LLC.
DM Serif Display,normal,400,DMSerifDisplay-Regular.ttf,DMSerifDisplay-Regular,DM Serif Display Regular,"Copyright 2014 - 2017 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'. Copyright 2019 Google LLC."
DM Serif Display,italic,400,DMSerifDisplay-Italic.ttf,DMSerifDisplay-Italic,DM Serif Display Italic,"Copyright 2014 - 2017 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'. Copyright 2019 Google LLC."
DM Serif Text,normal,400,DMSerifText-Regular.ttf,DMSerifText-Regular,DM Serif Text Regular,"Copyright 2014 - 2017 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'. Copyright 2019 Google LLC."
DM Serif Text,italic,400,DMSerifText-Italic.ttf,DMSerifText-Italic,DM Serif Text Italic,"Copyright 2014 - 2017 Adobe Systems Incorporated (http://www.adobe.com/), with Reserved Font Name \'Source\'. Copyright 2019 Google LLC."
Do Hyeon,normal,400,DoHyeon-Regular.ttf,DoHyeon-Regular,Do Hyeon Regular,Copyright 2018 The Do Hyeon Project Authors
Dokdo,normal,400,Dokdo-Regular.ttf,Dokdo-Regular,Dokdo Regular,Copyright (c) 2005-2017 FONTRIX. All Rights Reserved.
Domine,normal,400,Domine-Regular.ttf,Domine-Regular,Domine,"Copyright (c) 2012, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2012, Rodrigo Fuenzalida (www.rfuenzalida.com|hello@rfuenzalida.com), Copyright (c) 2012, Brenda Gallo (gbrenda1987@gmail.com), with Reserved Font Name Domine."
Domine,normal,700,Domine-Bold.ttf,Domine-Bold,Domine Bold,"Copyright (c) 2012, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2012, Rodrigo Fuenzalida (www.rfuenzalida.com|hello@rfuenzalida.com), Copyright (c) 2012, Brenda Gallo (gbrenda1987@gmail.com), with Reserved Font Name Domine."
Donegal One,normal,400,DonegalOne-Regular.ttf,DonegalOne-Regular,Donegal One,"Copyright (c) 2012, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com) with Reserved Font Name 'Donegal'"
Doppio One,normal,400,DoppioOne-Regular.ttf,DoppioOne-Regular,Doppio One Regular,"Copyright (c) 2011, Sorkin Type Co (www.sorkintype.com eben@eyebytes.com), with Reserved Font Name \Doppio\"
Dorsa,normal,400,Dorsa-Regular.ttf,Dorsa-Regular,Dorsa,"Copyright (c) 2011, Santiago Orozco (hi@typemade.mx), with Reserved Font Name \Dorsa\"
